2005	174	100	21.79	23.17	20.74
2005	174	200	22.63	23.47	21.55
2005	174	300	21.55	22.12	21.08
2005	174	400	20.68	22.09	18.69
2005	174	500	18.63	19.4	18.03
2005	174	600	19.45	21.5	18.33
2005	174	700	23.57	24.92	21.61
2005	174	800	25.31	26.95	24.04
2005	174	900	27.49	28.93	26.24
2005	174	1000	29.56	30.35	28.56
2005	174	1100	31.1	32.15	29.91
2005	174	1200	32.32	33.25	31.37
2005	174	1300	33.68	35.06	32.36
2005	174	1400	33.57	34.51	32.23
2005	174	1500	34.08	34.85	33.17
2005	174	1600	33.91	34.55	32.7
2005	174	1700	34.22	34.88	33.81
2005	174	1800	33.09	34.28	32.3
2005	174	1900	31.53	32.43	30.2
2005	174	2000	28.85	30.07	27.61
2005	174	2100	26.69	27.51	25.52
2005	174	2200	23.97	25.42	22.38
2005	174	2300	21.65	22.99	20.55
2005	174	2400	20.84	21.54	20.16
2005	175	100	20.1	21.01	19.37
2005	175	200	18.92	19.34	17.4
2005	175	300	16.67	17.43	15.93
2005	175	400	16.73	17.21	15.96
2005	175	500	15.92	16.75	13.79
2005	175	600	16.43	19.58	14.06
2005	175	700	21.72	22.63	19.62
2005	175	800	23.85	25.05	22.69
2005	175	900	25.68	26.9	24.92
2005	175	1000	27.36	28.52	26.36
2005	175	1100	29.45	30.58	28.48
2005	175	1200	30.8	31.57	29.57
2005	175	1300	32.09	33.02	31.27
2005	175	1400	33.19	34.29	32.29
2005	175	1500	33.92	34.78	32.6
2005	175	1600	33.61	34.55	32.7
2005	175	1700	31.73	32.63	30.58
2005	175	1800	29.44	30.48	28.87
2005	175	1900	28.8	29.12	27.92
2005	175	2000	26.7	27.89	25.78
2005	175	2100	24.31	25.89	22.51
2005	175	2200	24.62	24.91	24.39
2005	175	2300	24.43	25.13	23.75
2005	175	2400	23.6	24.66	22.61
2005	176	100	22.68	23.62	21.88
2005	176	200	23.25	24	22.32
2005	176	300	23.29	24.24	21.81
2005	176	400	22	22.93	20.91
2005	176	500	20.85	21.95	19.8
2005	176	600	21.22	24.11	19.5
2005	176	700	25.78	27.03	24.21
2005	176	800	25.89	27.03	24.94
2005	176	900	25.16	25.88	24.7
2005	176	1000	25.95	26.49	25.48
2005	176	1100	27.32	29.07	25.91
2005	176	1200	28.74	29.48	28.04
2005	176	1300	29.11	30.61	28.16
2005	176	1400	30.1	31.07	29.49
2005	176	1500	32.38	33.75	30.77
2005	176	1600	31.76	33.57	30.9
2005	176	1700	30.77	31.55	29.3
2005	176	1800	27.79	31.65	25.69
2005	176	1900	24.66	25.83	22.86
